raw_sheet	family	grid	cells	plate	cut_names_in_cell_order	objects_seen_in_reading_order
raw/ship_corvette_mmo.png	ships	2x2	4	False	ship_corvette_mmo_front | ship_corvette_mmo_three_quarter | ship_corvette_mmo_side | ship_corvette_mmo_back	top view corvette | angled view corvette | side view corvette | bottom view corvette
raw/ship_destroyer.png	ships	2x2	4	False	ship_destroyer_front | ship_destroyer_three_quarter | ship_destroyer_side | ship_destroyer_back	destroyer top view | destroyer angled view | destroyer side view | destroyer bottom view
raw/ship_drone_swarm__20260917-213637.png	ships	2x2	4	False	ship_sheet_2x2_20260917_213637__p01 | ship_sheet_2x2_20260917_213637__p02 | ship_sheet_2x2_20260917_213637__p03 | ship_sheet_2x2_20260917_213637__p04	dark drone ship | angled drone ship | sideways drone ship | drone ship vertical
raw/ship_drone_swarm__20260918-133108.png	ships	2x2	4	False	ship_drone_swarm_front | ship_drone_swarm_three_quarter | ship_drone_swarm_side | ship_drone_swarm_back	vertical drone engine down | angled drone engine down | horizontal drone engine left | vertical drone engine up
raw/ship_fighter.png	ships	2x2	4	False	ship_fighter_front | ship_fighter_three_quarter | ship_fighter_side | ship_fighter_back	fighter rear view | fighter angled view | fighter side view | fighter top view
raw/ship_fighter_choir.png	ships	2x2	4	False	ship_fighter_choir_front | ship_fighter_choir_three_quarter | ship_fighter_choir_side | ship_fighter_choir_back	ship front view | ship rear angled | ship side profile | ship top down
raw/ship_fighter_concord.png	ships	2x2	4	False	ship_fighter_concord_front | ship_fighter_concord_three_quarter | ship_fighter_concord_side | ship_fighter_concord_back	ship top view | ship angled view | ship side view | ship bottom view
raw/ship_fighter_meridian.png	ships	2x2	4	False	ship_fighter_meridian_front | ship_fighter_meridian_three_quarter | ship_fighter_meridian_side | ship_fighter_meridian_back	ship rear view | ship top angle | ship side profile | ship front view
raw/ship_fighter_mmo.png	ships	2x2	4	False	ship_fighter_mmo_front | ship_fighter_mmo_three_quarter | ship_fighter_mmo_side | ship_fighter_mmo_back	fighter rear view | fighter side view | fighter side view | fighter front view
raw/ship_freighter.png	ships	2x2	4	False	ship_freighter_front | ship_freighter_three_quarter | ship_freighter_side | ship_freighter_back	freighter angled down | freighter angled up | freighter side profile | freighter vertical rear
raw/ship_freighter_mmo.png	ships	2x2	4	False	ship_freighter_mmo_front | ship_freighter_mmo_three_quarter | ship_freighter_mmo_side | ship_freighter_mmo_back	freighter vertical upward | freighter diagonal upward | freighter horizontal leftward | freighter vertical downward
raw/ship_gunship.png	ships	2x2	4	False	ship_gunship_front | ship_gunship_three_quarter | ship_gunship_side | ship_gunship_back	gunship rear view | gunship angled view | gunship side view | gunship front view
raw/ship_interceptor.png	ships	2x2	4	False	ship_interceptor_front | ship_interceptor_three_quarter | ship_interceptor_side | ship_interceptor_back	interceptor top view | interceptor angled view | interceptor side view | interceptor bottom view
raw/ship_mine_layer.png	ships	2x2	4	False	ship_mine_layer_front | ship_mine_layer_three_quarter | ship_mine_layer_side | ship_mine_layer_back	ship top view | ship angled view | ship side view | ship bottom view
raw/ship_miner.png	ships	2x2	4	False	ship_miner_front | ship_miner_three_quarter | ship_miner_side | ship_miner_back	miner ship top view | miner ship angled view | miner ship side view | miner ship rear view
raw/ship_patrol.png	ships	2x2	4	False	ship_patrol_front | ship_patrol_three_quarter | ship_patrol_side | ship_patrol_back	ship top view | ship angled view | ship side view | ship bottom view
raw/ship_trader.png	ships	2x2	4	False	ship_trader_front | ship_trader_three_quarter | ship_trader_side | ship_trader_back	trader ship top view | trader ship angled view | trader ship side view | trader ship bottom view
raw/ship_turret_platform.png	ships	1x1	1	False	ship_turret_platform	weathered turret platform
raw/ship_vanguard.png	ships	2x2	4	False	ship_vanguard_front | ship_vanguard_three_quarter | ship_vanguard_side | ship_vanguard_back	vanguard ship top view | vanguard ship angled view | vanguard ship side view | vanguard ship bottom view
raw/ship_vanguard_damaged.png	ships	2x2	4	False	ship_vanguard_damaged_front | ship_vanguard_damaged_three_quarter | ship_vanguard_damaged_side | ship_vanguard_damaged_back	vanguard ship top view | vanguard ship angled view | vanguard ship side view | vanguard ship bottom view
raw/ship_vanguard_mmo.png	ships	2x2	4	False	ship_vanguard_mmo_front | ship_vanguard_mmo_three_quarter | ship_vanguard_mmo_side | ship_vanguard_mmo_back	vanguard top view | vanguard angled view | vanguard side view | vanguard bottom view
raw/f1_panel_frame.png	ui	1x1	1	False	ui_sheet_1x1_20260918_123330	riveted metal panel frame
raw/logo-vajb-orbit-the-word-vajb-orbit-as.png	ui	1x1	1	False	ui_sheet_1x1_20260917_183801	vajb orbit wordmark
raw/logo_vajb_orbit.png	ui	1x1	1	False	logo_vajb_orbit	vajb orbit logo
raw/ui-bar-caps-and-ui-minimap-bezel-one-pa.png	ui	2x1	2	False	ui_bar_caps | ui_minimap_bezel	left bar cap | right bar cap | minimap bezel frame
raw/ui-button-plate-a-square-panel-with-fou.png	ui	2x2	4	False	ui_sheet_2x2_20260917_183232__p01 | ui_sheet_2x2_20260917_183232__p02 | ui_sheet_2x2_20260917_183232__p03 | ui_sheet_2x2_20260917_183232__p04	beveled plate dark gray | beveled plate rust tinge | flat plate dark gray | beveled plate plain dark
raw/ui_backdrop_hangar.png	ui	1x1	1	True	ui_backdrop_hangar	hangar interior frame
raw/ui_backdrop_login.png	ui	1x1	1	True	ui_backdrop_login	dark metal wall panel
raw/ui_backdrop_starmap.png	ui	1x1	1	True	ui_backdrop_starmap	deep space starfield
raw/ui_button_plate__20260917-185457.png	ui	2x2	4	False	ui_button_plate_normal__20260917-185457 | ui_button_plate_hover__20260917-185457 | ui_button_plate_pressed__20260917-185457 | ui_button_plate_disabled__20260917-185457	riveted metal bar | ember edged bar | recessed dark bar | worn slate bar
raw/ui_button_plate__20260918-133142.png	ui	2x2	4	False	ui_button_plate_normal | ui_button_plate_hover | ui_button_plate_pressed | ui_button_plate_disabled	riveted metal plate | rusty metal plate | beveled dark plate | plain metal plate
raw/ui_insignia.png	ui	2x2	4	False	ui_insignia_mmo | ui_insignia_mic | ui_insignia_ven | ui_insignia_neutral	crossed pickaxe emblem | three metal ingots | starburst sun emblem | blank riveted plate
raw/ui_panel_frame__20260917-183136.png	ui	1x1	1	False	ui_panel_frame__20260917-183136	riveted metal frame
raw/ui_panel_frame__20260918-133002.png	ui	1x1	1	False	ui_panel_frame	dark metal panel frame
raw/ui_slot_cargo.png	ui	2x2	4	False	ui_slot_cargo_normal | ui_slot_cargo_hover | ui_slot_cargo_pressed | ui_slot_cargo_disabled	cargo slot icon | cargo slot icon | cargo slot icon | cargo slot icon
raw/ui_slot_inventory.png	ui	2x2	4	False	ui_slot_inventory_normal | ui_slot_inventory_hover | ui_slot_inventory_pressed | ui_slot_inventory_disabled	dark square slot frame | dark square slot frame | dark square slot frame | dark square slot frame
raw/ui_slot_weapon.png	ui	2x2	4	False	ui_slot_weapon_normal | ui_slot_weapon_hover | ui_slot_weapon_pressed | ui_slot_weapon_disabled	pistol slot icon | pistol slot icon | pistol slot icon | pistol slot icon
